Counter,Date/Time,OrientPitch,OrientRoll,OrientYaw,MagnetX,MagnetY,MagnetZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,Lat,Long
1183,2022-05-13 21:54:57.655088,-0.3753,1.0373,-0.756,10.9142,-3.2203,-22.6468,-0.001,-0.0005,-0.0009,0.0149,0.0407,0.0222,-12.0024,135.5698
1184,2022-05-13 21:55:02.765653,-0.3696,1.0276,-0.7607,10.7706,-3.4485,-22.8024,0.002,0.0008,-0.0006,0.0139,0.0403,0.0271,-12.2589,135.7624
1185,2022-05-13 21:55:07.863487,-0.362,1.0257,-0.7638,11.0149,-3.5648,-22.7676,-0.0013,-0.0026,0.0024,0.019,0.0415,0.0271,-12.5146,135.955
1186,2022-05-13 21:55:13.821716,-0.3746,1.0208,-0.7729,11.0732,-3.3026,-22.8321,0.0017,-0.0017,0.0006,0.0217,0.041,0.0256,-12.8132,136.1806
1187,2022-05-13 21:55:18.922118,-0.3668,1.0143,-0.7803,10.98,-3.0816,-23.2334,-0.002,0.0011,-0.0,0.022,0.042,0.0276,-13.0687,136.3742
1188,2022-05-13 21:55:24.016748,-0.3743,1.0151,-0.7868,11.1307,-3.1798,-23.3886,-0.0001,-0.0008,-0.0,0.0144,0.0415,0.0261,-13.3237,136.568
1189,2022-05-13 21:55:29.119780,-0.3786,1.0053,-0.7891,11.261,-3.4549,-24.0491,0.0008,-0.0005,-0.0012,0.0195,0.0403,0.0249,-13.5788,136.7625
1190,2022-05-13 21:55:34.214992,-0.3792,1.0061,-0.7983,11.0458,-3.8248,-24.4644,0.0014,0.0017,0.0009,0.0198,0.0422,0.0254,-13.8334,136.9573
1191,2022-05-13 21:55:39.907566,-0.3758,1.0023,-0.7899,11.4209,-3.497,-24.7358,-0.0001,0.0014,0.0003,0.0176,0.0427,0.0254,-14.1176,137.1754
1192,2022-05-13 21:55:45.002573,-0.3729,1.0017,-0.7986,11.5038,-3.4963,-24.8955,0.0026,-0.002,0.0003,0.0217,0.0403,0.0266,-14.3718,137.3711
1193,2022-05-13 21:55:50.108857,-0.3766,0.9998,-0.8056,11.5503,-3.3562,-25.3332,0.0005,0.0008,-0.0003,0.0212,0.0427,0.0266,-14.6263,137.5677
1194,2022-05-13 21:55:55.208966,-0.3705,1.0081,-0.8136,11.7419,-3.283,-25.0068,0.0014,-0.0011,-0.0015,0.0154,0.042,0.0278,-14.8803,137.7646
1195,2022-05-13 21:56:00.316906,-0.3662,1.0241,-0.8261,11.8188,-3.3109,-25.255,0.0005,0.002,0.0018,0.0173,0.0415,0.0268,-15.1345,137.9623
1196,2022-05-13 21:56:06.281854,-0.3621,1.0129,-0.8297,11.9623,-3.2844,-26.0746,-0.0004,0.0008,-0.0025,0.0205,0.0407,0.0246,-15.431,138.1938
1197,2022-05-13 21:56:11.389790,-0.3621,1.0053,-0.8349,11.9982,-3.2048,-26.4162,-0.0001,-0.0011,0.0012,0.0224,0.041,0.0254,-15.6847,138.3926
1198,2022-05-13 21:56:16.488506,-0.3751,1.0065,-0.8398,11.8693,-3.4308,-26.2182,0.0029,0.005,-0.0012,0.0176,0.0412,0.0261,-15.9377,138.5916
1199,2022-05-13 21:56:21.599073,-0.3823,1.0023,-0.84,11.9989,-3.2443,-26.5402,0.0008,0.0017,0.0006,0.0203,0.041,0.0278,-16.191,138.7916
1200,2022-05-13 21:56:26.701812,-0.3887,0.9983,-0.8357,11.8702,-2.971,-25.8332,-0.002,0.0014,-0.0006,0.0142,0.0429,0.0254,-16.4437,138.9919
1201,2022-05-13 21:56:32.647072,-0.3841,1.0164,-0.8377,12.2436,-2.8881,-27.1335,0.0002,-0.0017,-0.0006,0.0185,0.0407,0.0271,-16.7378,139.226
1202,2022-05-13 21:56:37.741933,-0.37,1.011,-0.8424,12.2512,-2.6521,-27.6099,0.0002,-0.0005,-0.0,0.0159,0.042,0.0229,-16.9896,139.4271
1203,2022-05-13 21:56:42.847867,-0.3664,1.0095,-0.8439,12.2715,-2.5666,-28.1535,0.0026,0.0014,0.0015,0.0168,0.0427,0.0251,-17.2417,139.6294
1204,2022-05-13 21:56:47.957300,-0.3753,1.0121,-0.8424,12.554,-2.5147,-28.227,-0.0004,-0.0014,0.0003,0.0181,0.0407,0.0254,-17.4936,139.8323
1205,2022-05-13 21:56:53.067643,-0.3772,1.0028,-0.8451,12.473,-2.591,-28.3923,0.0017,0.0005,-0.0009,0.0198,0.0422,0.0259,-17.7454,140.0359
1206,2022-05-13 21:56:58.820820,-0.3766,1.0151,-0.8488,12.4768,-2.6442,-28.603,0.0014,0.0005,0.0015,0.0156,0.0417,0.0266,-18.0285,140.2659
1207,2022-05-13 21:57:03.926475,-0.3591,1.0097,-0.8471,12.5546,-2.8446,-28.774,-0.002,-0.0002,0.0018,0.0137,0.0417,0.0254,-18.2794,140.4706
1208,2022-05-13 21:57:09.025904,-0.3686,1.0211,-0.8613,12.565,-2.7546,-28.9219,0.0005,-0.0008,-0.0,0.0178,0.0417,0.0242,-18.5298,140.6758
1209,2022-05-13 21:57:14.122248,-0.3564,1.0301,-0.8659,12.5503,-2.8512,-29.113,-0.0004,0.0017,-0.0009,0.0198,0.0407,0.0278,-18.7798,140.8816
1210,2022-05-13 21:57:19.224710,-0.3487,1.0355,-0.8732,12.7238,-2.9244,-29.0676,-0.0004,0.0041,0.0018,0.0168,0.0407,0.0295,-19.0297,141.0881
1211,2022-05-13 21:57:24.953998,-0.337,1.0393,-0.8789,12.5991,-2.9096,-29.0902,0.0002,0.0026,-0.0021,0.0154,0.0403,0.03,-19.31,141.3209
1212,2022-05-13 21:57:30.045134,-0.318,1.0461,-0.8783,12.6842,-2.7982,-28.7273,0.0035,0.0023,-0.0009,0.0195,0.042,0.0251,-19.5587,141.5284
1213,2022-05-13 21:57:35.148563,-0.3202,1.0485,-0.8872,12.7069,-2.8684,-29.1101,0.002,0.0008,-0.0006,0.0227,0.042,0.0254,-19.8077,141.7372
1214,2022-05-13 21:57:40.246670,-0.3286,1.0435,-0.9,12.9394,-2.7988,-29.7203,-0.0001,0.0011,0.0009,0.0149,0.042,0.029,-20.0562,141.9465
1215,2022-05-13 21:57:45.347940,-0.3284,1.0303,-0.889,13.1927,-2.4735,-30.0276,0.0008,-0.0002,-0.0025,0.0117,0.04,0.0244,-20.3045,142.1566
1216,2022-05-13 21:57:51.295678,-0.3176,1.0209,-0.8879,13.1627,-2.4548,-30.4913,-0.0001,-0.0002,-0.0,0.0212,0.0417,0.0261,-20.5937,142.4025
1217,2022-05-13 21:57:56.391009,-0.3167,1.0197,-0.8865,13.1926,-2.4675,-30.757,0.0011,0.0014,0.0009,0.0159,0.041,0.0278,-20.841,142.614
1218,2022-05-13 21:58:01.498835,-0.3131,1.0158,-0.8831,13.3528,-2.6182,-31.0711,0.0014,-0.0005,-0.0,0.0144,0.0427,0.0271,-21.0886,142.8267
1219,2022-05-13 21:58:06.600648,-0.3166,1.0255,-0.8851,13.6221,-2.69,-31.3518,0.0014,0.0008,0.0003,0.0149,0.0422,0.0256,-21.3356,143.04
1220,2022-05-13 21:58:11.708642,-0.3204,1.0305,-0.8837,13.7189,-2.6476,-31.4098,0.0032,-0.0002,-0.0,0.0161,0.042,0.0239,-21.5826,143.2543
1221,2022-05-13 21:58:17.496488,-0.3199,1.0305,-0.8826,13.697,-2.5829,-31.5125,0.0011,0.0004,-0.0009,0.0139,0.0427,0.0271,-21.862,143.4981
1222,2022-05-13 21:58:22.600022,-0.3073,1.0112,-0.8709,13.7127,-2.4427,-31.4758,0.0011,-0.0008,-0.0003,0.0176,0.041,0.0251,-22.1079,143.7139
1223,2022-05-13 21:58:27.706966,-0.3065,0.9914,-0.8723,13.8904,-2.5146,-31.5471,-0.0013,0.0004,0.0027,0.0151,0.0417,0.0246,-22.3537,143.9307
1224,2022-05-13 21:58:32.805727,-0.301,0.9888,-0.8683,13.9973,-2.4479,-31.8459,0.0026,0.0008,0.0003,0.0232,0.041,0.0259,-22.5987,144.1479
1225,2022-05-13 21:58:37.916898,-0.3076,0.9897,-0.8729,14.1547,-2.2489,-31.801,0.0011,0.0001,0.0015,0.0198,0.0405,0.0288,-22.844,144.3665
1226,2022-05-13 21:58:43.612008,-0.3019,0.9874,-0.8865,14.0562,-2.5178,-31.9627,-0.0001,0.0014,0.0015,0.0198,0.0417,0.0261,-23.1169,144.6112
1227,2022-05-13 21:58:48.710906,-0.308,0.9739,-0.8719,13.9788,-2.3876,-32.2546,-0.0007,0.0035,0.0003,0.0139,0.0422,0.0273,-23.3607,144.8311
1228,2022-05-13 21:58:53.814836,-0.3044,0.9767,-0.8644,13.6382,-2.4517,-32.1789,0.0005,-0.0008,-0.0031,0.0144,0.041,0.0268,-23.6045,145.0521
1229,2022-05-13 21:58:58.922174,-0.301,0.9785,-0.8763,13.6887,-2.3306,-32.5286,0.0005,-0.0008,0.0006,0.0139,0.0422,0.0293,-23.8479,145.2741
1230,2022-05-13 21:59:04.024939,-0.3099,0.9809,-0.8843,13.77,-2.2462,-32.4318,-0.0013,0.0023,-0.0,0.0193,0.041,0.0234,-24.0908,145.4969
1231,2022-05-13 21:59:09.709403,-0.3083,0.9902,-0.8902,14.0542,-2.2162,-32.9437,0.0002,0.0023,-0.0,0.0161,0.0422,0.0254,-24.3609,145.7461
1232,2022-05-13 21:59:15.432587,-0.3116,0.9858,-0.8947,14.053,-1.6792,-33.0558,-0.0029,-0.0008,-0.0003,0.0137,0.0417,0.0259,-24.6323,145.9982
1233,2022-05-13 21:59:20.527941,-0.2985,0.9976,-0.8955,14.5846,-1.6305,-33.6052,0.0011,-0.0002,0.0018,0.0178,0.0415,0.0273,-24.8735,146.2236
1234,2022-05-13 21:59:25.635044,-0.3087,1.0081,-0.9039,14.5437,-1.7207,-33.5992,-0.0004,0.0026,-0.0,0.0195,0.0417,0.0261,-25.1148,146.4505
1235,2022-05-13 21:59:30.733283,-0.3207,0.9949,-0.9117,14.5437,-1.6958,-33.3814,-0.001,-0.0008,0.0012,0.0134,0.0417,0.0278,-25.3553,146.678
1236,2022-05-13 21:59:36.421908,-0.3254,1.0026,-0.9119,14.6672,-1.6813,-34.0663,-0.0016,-0.0008,-0.0009,0.0217,0.0405,0.0237,-25.6232,146.933
1237,2022-05-13 21:59:41.527263,-0.3223,1.005,-0.9034,14.8903,-1.3902,-33.9357,-0.0023,0.0004,0.0009,0.0224,0.042,0.0268,-25.863,147.1628
1238,2022-05-13 21:59:46.625985,-0.3192,1.0096,-0.9019,14.9505,-1.335,-33.9326,0.0005,0.0014,0.0006,0.0146,0.0439,0.0261,-26.1022,147.3934
1239,2022-05-13 21:59:51.732095,-0.3127,1.0142,-0.9029,14.7215,-1.5258,-34.459,0.0017,0.0014,-0.0006,0.0154,0.0422,0.0278,-26.3413,147.6254
1240,2022-05-13 21:59:56.840966,-0.3184,1.0173,-0.8974,14.7269,-1.6837,-34.3562,0.0011,0.0007,-0.0018,0.0176,0.042,0.0266,-26.58,147.8585
1241,2022-05-13 22:00:02.769036,-0.3149,1.0366,-0.9071,14.8813,-1.4729,-34.1754,-0.0013,0.0011,0.0012,0.0205,0.0415,0.0259,-26.8564,148.1303
1242,2022-05-13 22:00:07.863764,-0.3137,1.0424,-0.9146,15.1459,-1.2056,-34.4355,0.0002,0.0014,0.0006,0.0181,0.0415,0.0259,-27.0934,148.365
1243,2022-05-13 22:00:12.975658,-0.3171,1.0329,-0.9123,15.4363,-1.2859,-34.2502,0.0014,0.0017,-0.0,0.0161,0.0422,0.0271,-27.3307,148.6015
1244,2022-05-13 22:00:18.082259,-0.3242,1.0346,-0.909,15.5044,-1.4558,-34.855,0.0005,0.002,-0.0009,0.0139,0.041,0.0244,-27.5673,148.839
1245,2022-05-13 22:00:23.147927,-0.3062,1.0334,-0.9131,15.7046,-1.4431,-35.1386,-0.0007,-0.0011,0.0006,0.0166,0.042,0.0273,-27.8016,149.0757
1246,2022-05-13 22:00:29.031588,-0.3059,1.0291,-0.921,15.9262,-1.45,-35.1083,0.0032,0.0004,-0.0009,0.0168,0.041,0.0251,-28.0728,149.3518
1247,2022-05-13 22:00:34.126515,-0.2945,1.0312,-0.9216,15.9303,-1.3912,-35.4476,0.0026,0.0026,-0.0015,0.0163,0.0405,0.0273,-28.3074,149.5922
1248,2022-05-13 22:00:39.233750,-0.2949,1.0314,-0.9192,16.0184,-1.162,-35.4927,-0.002,0.0011,-0.0,0.0178,0.0417,0.0266,-28.5419,149.8343
1249,2022-05-13 22:00:44.332859,-0.3057,1.0324,-0.9093,16.0396,-1.0394,-35.2559,0.0011,0.0004,0.0003,0.0146,0.042,0.0246,-28.7755,150.0772
1250,2022-05-13 22:00:49.431565,-0.3077,1.0353,-0.913,15.9487,-1.1493,-35.8755,0.0014,-0.0005,0.0003,0.0173,0.0417,0.0266,-29.0086,150.3213
1251,2022-05-13 22:00:55.391920,-0.3062,1.038,-0.9196,16.0798,-0.861,-36.1427,0.0005,0.0011,0.0009,0.02,0.0398,0.0261,-29.2803,150.608
1252,2022-05-13 22:01:00.500121,-0.308,1.0266,-0.9147,16.2184,-0.8565,-36.3386,0.002,-0.0014,0.0012,0.0176,0.042,0.0251,-29.5127,150.8551
1253,2022-05-13 22:01:05.610154,-0.2989,1.0311,-0.9175,16.6411,-1.0008,-36.4408,0.0008,-0.0002,0.0003,0.0168,0.0417,0.0268,-29.7445,151.1035
1254,2022-05-13 22:01:10.718557,-0.2944,1.0421,-0.9133,16.4795,-1.161,-36.4194,0.0045,-0.0005,-0.0,0.0159,0.0412,0.0271,-29.9757,151.3531
1255,2022-05-13 22:01:15.820733,-0.2783,1.0471,-0.9182,16.2899,-1.0126,-36.5441,0.0014,0.0007,-0.0006,0.0203,0.0407,0.0246,-30.2061,151.6036
1256,2022-05-13 22:01:21.765630,-0.2763,1.059,-0.9231,16.5,-0.8193,-36.7506,0.0008,0.0017,-0.0009,0.0193,0.042,0.0266,-30.4738,151.8971
1257,2022-05-13 22:01:26.865423,-0.2906,1.0575,-0.919,16.6204,-1.1256,-36.889,0.0017,-0.0005,-0.0012,0.0132,0.041,0.0244,-30.7028,152.1501
1258,2022-05-13 22:01:31.978015,-0.2954,1.0491,-0.922,16.7898,-0.9872,-37.5043,0.0014,0.0007,0.0012,0.0139,0.0422,0.0264,-30.9318,152.4052
1259,2022-05-13 22:01:37.081071,-0.2838,1.0362,-0.9097,16.8116,-0.8297,-38.0341,0.0014,0.0001,0.0012,0.0161,0.042,0.0264,-31.1597,152.6611
1260,2022-05-13 22:01:42.180129,-0.3032,1.0399,-0.9124,16.8895,-0.6072,-37.8696,-0.0001,-0.0017,-0.0009,0.0203,0.0412,0.0261,-31.3868,152.9181
1261,2022-05-13 22:01:47.876594,-0.3038,1.0439,-0.9169,16.6806,-1.121,-37.5781,-0.0007,0.0004,-0.0003,0.0205,0.042,0.0264,-31.6399,153.2068
1262,2022-05-13 22:01:52.983786,-0.3058,1.0404,-0.9214,17.1345,-0.8851,-37.4335,0.002,-0.0008,-0.0,0.0217,0.041,0.0244,-31.8661,153.467
1263,2022-05-13 22:01:58.082495,-0.3153,1.0435,-0.9321,17.4146,-0.7808,-37.3667,-0.0017,0.0001,-0.0003,0.0156,0.0417,0.0246,-32.0913,153.7282
1264,2022-05-13 22:02:03.192725,-0.3209,1.0452,-0.9276,17.5039,-0.6766,-37.4298,0.0005,0.0026,0.0006,0.0168,0.0422,0.0273,-32.3163,153.9913
1265,2022-05-13 22:02:08.291774,-0.331,1.0331,-0.9285,17.1832,-0.5087,-37.818,0.0023,0.0007,-0.0006,0.0156,0.04,0.0229,-32.5402,154.2553
1266,2022-05-13 22:02:14.224693,-0.3315,1.0222,-0.9276,17.6654,-0.6127,-37.5999,0.0011,-0.0005,0.0021,0.0124,0.0425,0.0276,-32.7999,154.5642
1267,2022-05-13 22:02:19.320316,-0.3272,1.0171,-0.9278,17.6702,-0.5036,-37.9537,0.0008,0.0014,-0.0018,0.0224,0.0422,0.0261,-33.0222,154.8311
1268,2022-05-13 22:02:24.427331,-0.3238,0.9942,-0.9214,17.8528,-0.4834,-38.1089,0.0005,0.0001,0.0003,0.0203,0.0417,0.0295,-33.2443,155.1
1269,2022-05-13 22:02:29.525305,-0.3243,0.9907,-0.9324,18.1184,-0.2436,-38.1217,0.002,0.0007,0.0024,0.0185,0.0417,0.0237,-33.4653,155.3699
1270,2022-05-13 22:02:34.634806,-0.326,0.9972,-0.9265,18.2225,-0.0491,-38.3451,-0.002,0.0023,-0.0021,0.0207,0.0405,0.0288,-33.6862,155.6419
1271,2022-05-13 22:02:40.334702,-0.3356,0.9982,-0.9271,18.0967,0.0956,-38.671,-0.0007,-0.0002,0.0012,0.0171,0.0427,0.0273,-33.9317,155.947
1272,2022-05-13 22:02:45.442198,-0.3316,1.0029,-0.9179,18.3146,0.0485,-38.8194,-0.0038,0.0014,0.0003,0.0159,0.042,0.0261,-34.1509,156.222
1273,2022-05-13 22:02:50.550429,-0.3218,0.988,-0.9119,18.3593,0.1275,-38.5414,0.0008,0.0001,0.0015,0.0178,0.0417,0.0256,-34.3695,156.4986
1274,2022-05-13 22:02:55.661007,-0.3292,0.9864,-0.9069,18.3724,0.1413,-39.6471,0.0011,0.0014,-0.0,0.02,0.0429,0.0244,-34.5873,156.7769
1275,2022-05-13 22:03:00.763937,-0.3242,0.9919,-0.9148,18.8018,0.1545,-39.9944,-0.0017,0.0026,-0.0,0.0139,0.0425,0.0266,-34.8042,157.0563
1276,2022-05-13 22:03:06.452080,-0.3281,1.0054,-0.9098,19.071,0.4114,-39.3379,0.0008,0.0007,-0.0009,0.022,0.0415,0.0281,-35.0449,157.3696
1277,2022-05-13 22:03:11.561146,-0.3349,1.0035,-0.9081,19.0623,0.3514,-39.3351,0.0005,-0.0005,-0.0,0.0188,0.0417,0.0268,-35.2604,157.6527
1278,2022-05-13 22:03:16.669544,-0.3375,1.0048,-0.9044,19.1263,0.3329,-39.2371,-0.0001,0.0004,-0.0,0.0166,0.0405,0.0281,-35.4751,157.9374
1279,2022-05-13 22:03:21.776779,-0.3354,1.0083,-0.8943,19.131,0.4807,-39.0169,-0.0001,0.0014,0.0015,0.0183,0.0429,0.0254,-35.6889,158.2235
1280,2022-05-13 22:03:26.879761,-0.3315,1.0008,-0.888,19.4378,0.5003,-38.9803,-0.0017,0.0001,-0.0006,0.0205,0.0405,0.0273,-35.9017,158.5111
1281,2022-05-13 22:03:32.592433,-0.3335,0.9994,-0.8826,19.4709,0.7038,-39.3119,0.0002,-0.0002,-0.0006,0.0161,0.042,0.0271,-36.1391,158.8351
1282,2022-05-13 22:03:37.698726,-0.3237,0.9999,-0.8752,19.8116,0.4258,-39.046,-0.0001,-0.0014,-0.0006,0.0146,0.0432,0.0246,-36.3503,159.1263
1283,2022-05-13 22:03:42.802873,-0.3094,0.9975,-0.8716,19.9615,0.4392,-39.689,-0.0004,0.0001,-0.0021,0.0166,0.0403,0.0251,-36.5606,159.4192
1284,2022-05-13 22:03:47.909215,-0.3057,1.016,-0.8702,19.9613,0.613,-39.4841,-0.002,0.0014,-0.0012,0.0178,0.0415,0.0256,-36.7702,159.7138
1285,2022-05-13 22:03:53.008499,-0.3072,1.0208,-0.882,20.3918,0.612,-39.5127,-0.0004,0.0007,0.0006,0.0207,0.041,0.0246,-36.9786,160.0098
1286,2022-05-13 22:03:58.948897,-0.3126,1.0139,-0.8786,20.5949,0.6835,-39.7751,0.0029,-0.0029,-0.0012,0.0156,0.0412,0.0285,-37.2203,160.3567
1287,2022-05-13 22:04:04.043868,-0.3067,1.016,-0.8771,20.6238,0.6992,-40.2168,0.0011,0.0023,-0.0006,0.0176,0.0422,0.0259,-37.4267,160.6563
1288,2022-05-13 22:04:09.151035,-0.3078,1.0094,-0.8659,20.5326,0.6832,-40.2632,0.0008,0.0023,-0.0006,0.019,0.0412,0.0268,-37.6327,160.9582
1289,2022-05-13 22:04:14.250423,-0.3105,1.0122,-0.8756,20.7952,0.7954,-39.5253,0.0011,0.0032,-0.0015,0.0161,0.0429,0.0249,-37.8375,161.2614
1290,2022-05-13 22:04:19.344937,-0.303,1.0299,-0.8666,20.6794,0.9796,-39.4052,0.0017,0.0014,-0.0003,0.0185,0.0417,0.0237,-38.0412,161.5662
1291,2022-05-13 22:04:25.017670,-0.3149,1.0255,-0.8635,20.626,0.8922,-39.6523,-0.0007,0.0017,0.0015,0.02,0.0412,0.0264,-38.2668,161.9076
1292,2022-05-13 22:04:30.122160,-0.317,1.0235,-0.8582,20.8299,0.7549,-39.7736,0.0005,0.0001,0.0012,0.0217,0.0407,0.0268,-38.469,162.2168
1293,2022-05-13 22:04:35.231915,-0.3127,1.0305,-0.8637,20.9463,0.8722,-39.6777,0.0011,0.001,-0.0,0.0205,0.0407,0.0264,-38.6704,162.5281
1294,2022-05-13 22:04:40.342128,-0.3203,1.0307,-0.8741,20.818,0.9812,-39.4778,0.0008,0.0001,0.0012,0.019,0.0403,0.0288,-38.8708,162.8413
1295,2022-05-13 22:04:45.442203,-0.3213,1.0377,-0.8794,21.0606,1.2865,-39.8468,0.0005,-0.0017,-0.0,0.0203,0.0415,0.0278,-39.0698,163.1558
1296,2022-05-13 22:04:51.112510,-0.3302,1.0282,-0.8852,20.8026,1.519,-40.1402,0.0032,0.0017,0.0003,0.0185,0.0415,0.0264,-39.29,163.5076
1297,2022-05-13 22:04:56.203800,-0.3319,1.0286,-0.8853,20.8672,1.4689,-40.0977,-0.0001,0.0013,0.0021,0.0154,0.0405,0.0288,-39.4866,163.8255
1298,2022-05-13 22:05:01.310439,-0.3163,1.041,-0.8778,20.8209,1.5706,-40.1909,0.0011,-0.0011,0.0003,0.021,0.0403,0.0256,-39.6828,164.1462
1299,2022-05-13 22:05:06.409041,-0.3216,1.0564,-0.8857,20.8819,1.5761,-40.4217,-0.002,0.0007,-0.0015,0.0188,0.0422,0.0261,-39.8777,164.4684
1300,2022-05-13 22:05:11.516088,-0.3247,1.0468,-0.8808,21.142,1.4798,-39.6892,0.0008,0.001,0.0009,0.0183,0.0415,0.0256,-40.0719,164.7931
1301,2022-05-13 22:05:17.425222,-0.3255,1.0466,-0.8777,21.4129,1.4569,-39.9955,0.0005,0.0032,0.0027,0.0212,0.041,0.0249,-40.2953,165.1711
1302,2022-05-13 22:05:22.531917,-0.3218,1.041,-0.8704,21.6404,1.6174,-40.3955,-0.0004,0.002,-0.0006,0.022,0.0425,0.0273,-40.4872,165.5
1303,2022-05-13 22:05:27.634184,-0.3208,1.0364,-0.872,21.7319,1.9227,-40.1163,0.0023,0.0013,-0.0015,0.02,0.042,0.0259,-40.6778,165.8305
1304,2022-05-13 22:05:32.740629,-0.3285,1.0421,-0.8789,22.084,1.9015,-39.7356,-0.0001,0.0013,0.0009,0.0198,0.042,0.0249,-40.8676,166.1634
1305,2022-05-13 22:05:37.851737,-0.3285,1.0479,-0.8806,21.8734,2.1123,-40.552,-0.0001,0.0007,-0.0009,0.0224,0.0427,0.0246,-41.0563,166.4985
1306,2022-05-13 22:05:43.513331,-0.3284,1.0419,-0.8699,21.2468,2.0082,-39.8045,0.0011,-0.0011,-0.0,0.0132,0.041,0.0261,-41.2641,166.8721
1307,2022-05-13 22:05:48.621234,-0.3275,1.0522,-0.8753,21.7917,2.0561,-40.4027,0.0035,0.0004,-0.0009,0.0139,0.0422,0.0271,-41.4505,167.2113
1308,2022-05-13 22:05:53.724419,-0.3237,1.0507,-0.8685,22.1476,2.2618,-40.0828,-0.0032,0.0001,0.0009,0.0146,0.042,0.0259,-41.6354,167.5523
1309,2022-05-13 22:05:58.821851,-0.3235,1.0375,-0.8648,22.5911,2.1338,-40.6057,0.0023,-0.0011,0.0009,0.0198,0.0412,0.029,-41.8191,167.8949
1310,2022-05-13 22:06:03.928720,-0.3224,1.0375,-0.879,22.5227,2.2573,-41.0374,0.0044,0.0013,-0.0021,0.0224,0.0407,0.0234,-42.0019,168.2402
1311,2022-05-13 22:06:09.588148,-0.3139,1.0399,-0.8802,22.4773,2.4049,-40.9424,0.0026,0.0013,0.0003,0.0139,0.0417,0.0276,-42.2031,168.6254
1312,2022-05-13 22:06:14.691172,-0.3141,1.0376,-0.8801,22.7861,2.5755,-40.3327,0.0005,-0.0008,0.0006,0.0193,0.0412,0.0254,-42.3832,168.9749
1313,2022-05-13 22:06:19.798224,-0.3062,1.0299,-0.8839,22.7009,2.7754,-40.8994,0.0002,-0.0011,-0.0028,0.0185,0.042,0.0244,-42.5623,169.3268
1314,2022-05-13 22:06:24.897315,-0.295,1.0322,-0.8871,22.8484,2.5854,-41.2122,0.002,0.0023,-0.0,0.0215,0.0412,0.0264,-42.7399,169.6802
1315,2022-05-13 22:06:30.008071,-0.2913,1.0445,-0.8839,23.0628,2.2624,-41.366,0.0032,0.0007,-0.0,0.0185,0.0403,0.0285,-42.9166,170.0366
1316,2022-05-13 22:06:35.920015,-0.2826,1.0431,-0.8757,23.2787,2.4349,-41.6951,0.0038,0.0023,-0.0015,0.0132,0.0415,0.0288,-43.1195,170.4516
1317,2022-05-13 22:06:41.023827,-0.2829,1.0425,-0.8743,23.3269,2.5843,-41.9023,0.002,0.0023,-0.0025,0.0156,0.04,0.0261,-43.2932,170.8121
1318,2022-05-13 22:06:46.127436,-0.2967,1.027,-0.8797,23.5544,2.7947,-41.7025,0.0014,-0.0011,0.0009,0.0193,0.04,0.0271,-43.4657,171.1748
1319,2022-05-13 22:06:51.222859,-0.2972,1.0243,-0.876,23.839,2.9977,-41.8686,0.0008,0.0004,0.0009,0.0188,0.042,0.0276,-43.6366,171.5391
1320,2022-05-13 22:06:56.334094,-0.2972,1.0353,-0.8892,23.9023,3.5253,-42.1918,-0.0001,0.0026,0.0009,0.0212,0.0415,0.0268,-43.8067,171.9067
1321,2022-05-13 22:07:01.950490,-0.2979,1.0447,-0.8843,23.855,3.2632,-41.9395,0.0005,0.001,-0.0009,0.0168,0.0407,0.0276,-43.9922,172.3134
1322,2022-05-13 22:07:07.044577,-0.2986,1.0549,-0.88,23.981,3.1779,-42.0764,0.0008,-0.0002,-0.0,0.0151,0.042,0.0254,-44.1588,172.6842
1323,2022-05-13 22:07:12.147047,-0.3072,1.0621,-0.8768,24.1448,2.7042,-41.7246,0.0023,0.0007,-0.0009,0.0181,0.0429,0.0246,-44.3245,173.0579
1324,2022-05-13 22:07:17.256767,-0.2976,1.07,-0.8837,24.5115,1.8884,-41.7264,-0.0001,0.0001,-0.0,0.0151,0.0427,0.0239,-44.4889,173.4344
1325,2022-05-13 22:07:22.355121,-0.2885,1.0686,-0.8707,24.6426,2.4583,-41.0699,0.0005,0.002,0.0006,0.0217,0.0417,0.0266,-44.6517,173.8123
1326,2022-05-13 22:07:28.237816,-0.2853,1.0723,-0.8596,24.786,2.8228,-41.2864,0.0023,-0.0011,0.0009,0.0163,0.0417,0.0283,-44.8377,174.2511
1327,2022-05-13 22:07:33.332571,-0.2746,1.0681,-0.8523,24.7602,2.9713,-41.7592,0.0005,-0.0008,-0.0021,0.0181,0.0422,0.0268,-44.9973,174.6336
1328,2022-05-13 22:07:38.434302,-0.2709,1.0745,-0.851,24.6263,3.1401,-42.1209,0.0005,0.0056,-0.0003,0.0137,0.0422,0.0273,-45.1556,175.0187
1329,2022-05-13 22:07:43.533414,-0.2784,1.0841,-0.8578,25.2773,3.1618,-41.8401,0.0038,-0.0002,-0.0003,0.0159,0.0425,0.0264,-45.3124,175.4059
1330,2022-05-13 22:07:48.631353,-0.2815,1.0766,-0.8444,25.3772,3.3043,-41.8416,0.0023,0.0035,-0.0003,0.0203,0.0412,0.0264,-45.4677,175.7953
1331,2022-05-13 22:07:54.268024,-0.2808,1.0701,-0.8555,25.3772,3.192,-41.8591,0.0008,0.0016,-0.0009,0.0188,0.042,0.0242,-45.6377,176.2285
